frame.number,frame.time_relative,wlan.ta,wlan.ra
49697,383.201369000,00:00:00:00:00:08,00:00:00:00:00:21
49872,384.201540000,00:00:00:00:00:08,00:00:00:00:00:21
50056,385.201460000,00:00:00:00:00:08,00:00:00:00:00:21
50246,386.201160000,00:00:00:00:00:08,00:00:00:00:00:21
50430,387.201460000,00:00:00:00:00:08,00:00:00:00:00:21
50617,388.201400000,00:00:00:00:00:08,00:00:00:00:00:21
50798,389.201460000,00:00:00:00:00:08,00:00:00:00:00:21
50983,390.201560000,00:00:00:00:00:08,00:00:00:00:00:21
51168,391.201349000,00:00:00:00:00:08,00:00:00:00:00:21
51365,392.201401000,00:00:00:00:00:08,00:00:00:00:00:21
53039,401.784686000,00:00:00:00:00:08,00:00:00:00:00:21
53881,406.229713000,00:00:00:00:00:08,00:00:00:00:00:1f
66814,470.563786000,00:00:00:00:00:08,00:00:00:00:00:1a
66829,470.576552000,00:00:00:00:00:08,00:00:00:00:00:15
67012,470.952354000,00:00:00:00:00:08,00:00:00:00:00:15
67079,471.121942000,00:00:00:00:00:08,00:00:00:00:00:15
